0.09714285714285698,0.9870000000000002
0.21142857142857174,0.973
0.3714285714285719,0.949
0.6000000000000005,0.9210000000000002
0.7714285714285714,0.8970000000000001
0.9771428571428578,0.8690000000000001
1.1600000000000001,0.8370000000000001
1.4342857142857146,0.7929999999999999
1.6400000000000001,0.755
1.845714285714286,0.7170000000000001
2.0742857142857143,0.669
2.2685714285714287,0.6210000000000001
2.3485714285714288,0.5930000000000001
2.462857142857143,0.553
2.634285714285715,0.509
2.7600000000000002,0.45100000000000007
2.8742857142857146,0.393
2.954285714285714,0.347
3.0342857142857143,0.30500000000000005
3.102857142857143,0.26100000000000007
3.1371428571428575,0.21700000000000008
3.1942857142857144,0.14100000000000007
3.2399999999999998,0.061000000000000054
3.2514285714285713,0.009000000000000036
